ID,Group,Family,Subfamily,Kinase,Gene_Symbol
NMDZ1_890_902,TKL,MLK,MLK,MLK3,MAP3K11
NMDZ1_890_902,TKL,MLK,MLK,MLK4,KIAA1804
NMDZ1_890_902,TKL,MLK,TAK1,TAK1,MAP3K7
NMDZ1_890_902,TKL,MLK,ZAK,ZAK,ZAK
NMDZ1_890_902,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
NMDZ1_890_902,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
NMDZ1_890_902,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
NMDZ1_890_902,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
NMDZ1_890_902,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
NMDZ1_890_902,AGC,PDK1,NA,PDK1,PDPK1
NMDZ1_890_902,OTHER,PEK,GCN2,GCN2,EIF2AK4
NMDZ1_890_902,OTHER,PEK,HRI,HRI,EIF2AK1
NMDZ1_890_902,OTHER,PEK,PEK,PEK,EIF2AK3
NMDZ1_890_902,OTHER,PEK,PKR,PKR,EIF2AK2
NMDZ1_890_902,CAMK,PHK,NA,PHKG1,PHKG1
NMDZ1_890_902,CAMK,PHK,NA,PHKG2,PHKG2
NMDZ1_890_902,CAMK,PIM,NA,PIM1,PIM1
NMDZ1_890_902,CAMK,PIM,NA,PIM2,PIM2
NMDZ1_890_902,CAMK,PIM,NA,PIM3,PIM3
NMDZ1_890_902,AGC,PKA,NA,PKACA,PRKACA
NMDZ1_890_902,AGC,PKA,NA,PKACB,PRKACB
NMDZ1_890_902,AGC,PKA,NA,PKACG,PRKACG
NMDZ1_890_902,AGC,PKA,NA,PRKX,PRKX
NMDZ1_890_902,AGC,PKA,NA,PRKY,PRKY
NMDZ1_890_902,CAMK,PKD,NA,PKD1,PRKD1
NMDZ1_890_902,CAMK,PKD,NA,PKD3,PRKD3
NMDZ1_890_902,CAMK,PKD,NA,PKD2,PRKD2
NMDZ1_890_902,AGC,PKG,NA,PKG1,PRKG1
NMDZ1_890_902,AGC,PKG,NA,PKG2,PRKG2
NMDZ1_890_902,OTHER,PLK,PLK1,PLK1,PLK1
NMDZ1_890_902,OTHER,PLK,PLK2,PLK3,PLK3
NMDZ1_890_902,OTHER,PLK,PLK2,PLK2,PLK2
NMDZ1_890_902,OTHER,PLK,SAK,PLK4,PLK4
NMDZ1_890_902,CAMK,RAD53,NA,CHK2,CHEK2
NMDZ1_890_902,TKL,RAF,KSR,KSR1,KSR1
NMDZ1_890_902,TKL,RAF,KSR,KSR2,KSR2
NMDZ1_890_902,TKL,RAF,RAF,ARAF,ARAF
NMDZ1_890_902,TKL,RAF,RAF,BRAF,BRAF
NMDZ1_890_902,TKL,RAF,RAF,RAF1,RAF1
NMDZ1_890_902,TKL,RIPK,NA,RIPK1,RIPK1
NMDZ1_890_902,TKL,RIPK,NA,RIPK2,RIPK2
NMDZ1_890_902,TKL,RIPK,NA,RIPK3,RIPK3
NMDZ1_890_902,TKL,RIPK,NA,ANKRD3,RIPK4
NMDZ1_890_902,TKL,RIPK,NA,SGK288,ANKK1
NMDZ1_890_902,AGC,RSK,MSK,MSK2,RPS6KA4
NMDZ1_890_902,AGC,RSK,MSK,MSK1,RPS6KA5
NMDZ1_890_902,AGC,RSK,P70,P70S6K,RPS6KB1
NMDZ1_890_902,AGC,RSK,P70,P70S6KB,RPS6KB2
NMDZ1_890_902,AGC,RSK,RSK,RSK3,RPS6KA1
NMDZ1_890_902,AGC,RSK,RSK,RSK1,RPS6KA2
NMDZ1_890_902,AGC,RSK,RSK,RSK2,RPS6KA3
NMDZ1_890_902,AGC,RSK,RSK,RSK4,RPS6KA6
NMDZ1_890_902,AGC,SGK,NA,SGK1,SGK
NMDZ1_890_902,AGC,SGK,NA,SGK2,SGK2
NMDZ1_890_902,AGC,SGK,NA,SGK3,SGK3
NMDZ1_890_902,STE,STE7,MAP2K(MEK1),MAP2K1,MAP2K1
NMDZ1_890_902,STE,STE7,MAP2K(MEK1),MAP2K2,MAP2K2
NMDZ1_890_902,STE,STE7,MAP2K(MEK3),MAP2K3,MAP2K3
NMDZ1_890_902,STE,STE7,MAP2K(MEK3),MAP2K6,MAP2K6
NMDZ1_890_902,STE,STE7,MAP2K(MEK4),MAP2K4,MAP2K4
NMDZ1_890_902,STE,STE7,MAP2K(MEK5),MAP2K5,MAP2K5
NMDZ1_890_902,STE,STE7,MAP2K(MEK7),MAP2K7,MAP2K7
NOS3_1171_1183,AGC,AKT,NA,AKT1,AKT1
NOS3_1171_1183,AGC,AKT,NA,AKT2,AKT2
NOS3_1171_1183,AGC,AKT,NA,AKT3,AKT3
NOS3_1171_1183,CMGC,CDK,CCRK,CCRK,CCRK
NOS3_1171_1183,CMGC,CDK,CDC2,CDC2,CDC2
NOS3_1171_1183,CMGC,CDK,CDC2,CDK2,CDK2
NOS3_1171_1183,CMGC,CDK,CDC2,CDK3,CDK3
NOS3_1171_1183,CMGC,CDK,CDK10,CDK10,CDK10
NOS3_1171_1183,CMGC,CDK,CDK4,CDK4,CDK4
NOS3_1171_1183,CMGC,CDK,CDK4,CDK6,CDK6
NOS3_1171_1183,CMGC,CDK,CDK5,CDK5,CDK5
NOS3_1171_1183,CMGC,CDK,CDK7,CDK7,CDK7
NOS3_1171_1183,CMGC,CDK,CDK8,CDK8,CDK8
NOS3_1171_1183,CMGC,CDK,CDK8,CDK11,CDC2L6
NOS3_1171_1183,CMGC,CDK,CDK9,CDK9,CDK9
NOS3_1171_1183,CMGC,CDK,CRK7,CHED,CDC2L5
NOS3_1171_1183,CMGC,CDK,CRK7,CRK7,CRKRS
NOS3_1171_1183,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
NOS3_1171_1183,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
NOS3_1171_1183,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
NOS3_1171_1183,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
NOS3_1171_1183,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
NOS3_1171_1183,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
NOS3_1171_1183,CMGC,CDK,CDK11,CDK11B,CDK11B
NOS3_1171_1183,CK1,CK1,CK1-A,CK1A,CSNK1A1
NOS3_1171_1183,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
NOS3_1171_1183,CK1,CK1,CK1-D,CK1D,CSNK1D
NOS3_1171_1183,CK1,CK1,CK1-D,CK1E,CSNK1E
NOS3_1171_1183,CK1,CK1,CK1-G,CK1G2,CSNK1G2
NOS3_1171_1183,CK1,CK1,CK1-G,CK1G3,CSNK1G3
NOS3_1171_1183,CK1,CK1,CK1-G,CK1G1,CSNK1G1
NOS3_1171_1183,AGC,DMPK,CRIK,CRIK,CIT
NOS3_1171_1183,AGC,DMPK,GEK,DMPK1,DMPK
NOS3_1171_1183,AGC,DMPK,GEK,MRCKA,CDC42BPA
NOS3_1171_1183,AGC,DMPK,GEK,MRCKB,CDC42BPB
NOS3_1171_1183,AGC,DMPK,GEK,DMPK2,CDC42BPG
NOS3_1171_1183,AGC,DMPK,ROCK,ROCK1,ROCK1
NOS3_1171_1183,AGC,DMPK,ROCK,ROCK2,ROCK2
NOS3_1171_1183,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
NOS3_1171_1183,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
NOS3_1171_1183,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
NOS3_1171_1183,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
NOS3_1171_1183,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
NOS3_1171_1183,AGC,PDK1,NA,PDK1,PDPK1
NOS3_1171_1183,OTHER,PEK,GCN2,GCN2,EIF2AK4
NOS3_1171_1183,OTHER,PEK,HRI,HRI,EIF2AK1
NOS3_1171_1183,OTHER,PEK,PEK,PEK,EIF2AK3
NOS3_1171_1183,OTHER,PEK,PKR,PKR,EIF2AK2
NOS3_1171_1183,CAMK,PHK,NA,PHKG1,PHKG1
NOS3_1171_1183,CAMK,PHK,NA,PHKG2,PHKG2
NOS3_1171_1183,CAMK,PIM,NA,PIM1,PIM1
NOS3_1171_1183,CAMK,PIM,NA,PIM2,PIM2
NOS3_1171_1183,CAMK,PIM,NA,PIM3,PIM3
NOS3_1171_1183,AGC,PKA,NA,PKACA,PRKACA
NOS3_1171_1183,AGC,PKA,NA,PKACB,PRKACB
NOS3_1171_1183,AGC,PKA,NA,PKACG,PRKACG
NOS3_1171_1183,AGC,PKA,NA,PRKX,PRKX
NOS3_1171_1183,AGC,PKA,NA,PRKY,PRKY
NOS3_1171_1183,AGC,PKG,NA,PKG1,PRKG1
NOS3_1171_1183,AGC,PKG,NA,PKG2,PRKG2
NOS3_1171_1183,CAMK,RAD53,NA,CHK2,CHEK2
NOS3_1171_1183,TKL,RIPK,NA,RIPK1,RIPK1
NOS3_1171_1183,TKL,RIPK,NA,RIPK2,RIPK2
NOS3_1171_1183,TKL,RIPK,NA,RIPK3,RIPK3
NOS3_1171_1183,TKL,RIPK,NA,ANKRD3,RIPK4
NOS3_1171_1183,TKL,RIPK,NA,SGK288,ANKK1
NOS3_1171_1183,AGC,RSK,MSK,MSK2,RPS6KA4
NOS3_1171_1183,AGC,RSK,MSK,MSK1,RPS6KA5
NOS3_1171_1183,AGC,RSK,P70,P70S6K,RPS6KB1
NOS3_1171_1183,AGC,RSK,P70,P70S6KB,RPS6KB2
NOS3_1171_1183,AGC,RSK,RSK,RSK3,RPS6KA1
NOS3_1171_1183,AGC,RSK,RSK,RSK1,RPS6KA2
NOS3_1171_1183,AGC,RSK,RSK,RSK2,RPS6KA3
NOS3_1171_1183,AGC,RSK,RSK,RSK4,RPS6KA6
NOS3_1171_1183,AGC,SGK,NA,SGK1,SGK
NOS3_1171_1183,AGC,SGK,NA,SGK2,SGK2
NOS3_1171_1183,AGC,SGK,NA,SGK3,SGK3
NR4A1_344_356,AGC,AKT,NA,AKT1,AKT1
NR4A1_344_356,AGC,AKT,NA,AKT2,AKT2
NR4A1_344_356,AGC,AKT,NA,AKT3,AKT3
NR4A1_344_356,CMGC,CDK,CCRK,CCRK,CCRK
NR4A1_344_356,CMGC,CDK,CDC2,CDC2,CDC2
NR4A1_344_356,CMGC,CDK,CDC2,CDK2,CDK2
NR4A1_344_356,CMGC,CDK,CDC2,CDK3,CDK3
NR4A1_344_356,CMGC,CDK,CDK10,CDK10,CDK10
NR4A1_344_356,CMGC,CDK,CDK4,CDK4,CDK4
NR4A1_344_356,CMGC,CDK,CDK4,CDK6,CDK6
NR4A1_344_356,CMGC,CDK,CDK5,CDK5,CDK5
NR4A1_344_356,CMGC,CDK,CDK7,CDK7,CDK7
NR4A1_344_356,CMGC,CDK,CDK8,CDK8,CDK8
NR4A1_344_356,CMGC,CDK,CDK8,CDK11,CDC2L6
NR4A1_344_356,CMGC,CDK,CDK9,CDK9,CDK9
NR4A1_344_356,CMGC,CDK,CRK7,CHED,CDC2L5
NR4A1_344_356,CMGC,CDK,CRK7,CRK7,CRKRS
NR4A1_344_356,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
NR4A1_344_356,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
NR4A1_344_356,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
NR4A1_344_356,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
NR4A1_344_356,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
NR4A1_344_356,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
NR4A1_344_356,CMGC,CDK,CDK11,CDK11B,CDK11B
NR4A1_344_356,AGC,DMPK,CRIK,CRIK,CIT
NR4A1_344_356,AGC,DMPK,GEK,DMPK1,DMPK
NR4A1_344_356,AGC,DMPK,GEK,MRCKA,CDC42BPA
NR4A1_344_356,AGC,DMPK,GEK,MRCKB,CDC42BPB
NR4A1_344_356,AGC,DMPK,GEK,DMPK2,CDC42BPG
NR4A1_344_356,AGC,DMPK,ROCK,ROCK1,ROCK1
NR4A1_344_356,AGC,DMPK,ROCK,ROCK2,ROCK2
NR4A1_344_356,CAMK,PHK,NA,PHKG1,PHKG1
NR4A1_344_356,CAMK,PHK,NA,PHKG2,PHKG2
NR4A1_344_356,CAMK,PIM,NA,PIM1,PIM1
NR4A1_344_356,CAMK,PIM,NA,PIM2,PIM2
NR4A1_344_356,CAMK,PIM,NA,PIM3,PIM3
NR4A1_344_356,AGC,PKA,NA,PKACA,PRKACA
NR4A1_344_356,AGC,PKA,NA,PKACB,PRKACB
NR4A1_344_356,AGC,PKA,NA,PKACG,PRKACG
NR4A1_344_356,AGC,PKA,NA,PRKX,PRKX
NR4A1_344_356,AGC,PKA,NA,PRKY,PRKY
NR4A1_344_356,TKL,RAF,KSR,KSR1,KSR1
NR4A1_344_356,TKL,RAF,KSR,KSR2,KSR2
NR4A1_344_356,TKL,RAF,RAF,ARAF,ARAF
NR4A1_344_356,TKL,RAF,RAF,BRAF,BRAF
NR4A1_344_356,TKL,RAF,RAF,RAF1,RAF1
NR4A1_344_356,AGC,RSK,MSK,MSK2,RPS6KA4
NR4A1_344_356,AGC,RSK,MSK,MSK1,RPS6KA5
NR4A1_344_356,AGC,RSK,P70,P70S6K,RPS6KB1
NR4A1_344_356,AGC,RSK,P70,P70S6KB,RPS6KB2
NR4A1_344_356,AGC,RSK,RSK,RSK3,RPS6KA1
NR4A1_344_356,AGC,RSK,RSK,RSK1,RPS6KA2
NR4A1_344_356,AGC,RSK,RSK,RSK2,RPS6KA3
NR4A1_344_356,AGC,RSK,RSK,RSK4,RPS6KA6
NTRK3_824_836,CMGC,CDK,CCRK,CCRK,CCRK
NTRK3_824_836,CMGC,CDK,CDC2,CDC2,CDC2
NTRK3_824_836,CMGC,CDK,CDC2,CDK2,CDK2
NTRK3_824_836,CMGC,CDK,CDC2,CDK3,CDK3
NTRK3_824_836,CMGC,CDK,CDK10,CDK10,CDK10
NTRK3_824_836,CMGC,CDK,CDK4,CDK4,CDK4
NTRK3_824_836,CMGC,CDK,CDK4,CDK6,CDK6
NTRK3_824_836,CMGC,CDK,CDK5,CDK5,CDK5
NTRK3_824_836,CMGC,CDK,CDK7,CDK7,CDK7
NTRK3_824_836,CMGC,CDK,CDK8,CDK8,CDK8
NTRK3_824_836,CMGC,CDK,CDK8,CDK11,CDC2L6
NTRK3_824_836,CMGC,CDK,CDK9,CDK9,CDK9
NTRK3_824_836,CMGC,CDK,CRK7,CHED,CDC2L5
NTRK3_824_836,CMGC,CDK,CRK7,CRK7,CRKRS
NTRK3_824_836,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
NTRK3_824_836,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
NTRK3_824_836,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
NTRK3_824_836,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
NTRK3_824_836,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
NTRK3_824_836,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
NTRK3_824_836,CMGC,CDK,CDK11,CDK11B,CDK11B
NTRK3_824_836,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
NTRK3_824_836,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
NTRK3_824_836,CMGC,DYRK,DYRK2,DYRK3,DYRK3
NTRK3_824_836,CMGC,DYRK,DYRK2,DYRK2,DYRK2
NTRK3_824_836,CMGC,DYRK,DYRK2,DYRK4,DYRK4
NTRK3_824_836,CMGC,DYRK,HIPK,HIPK3,HIPK3
NTRK3_824_836,CMGC,DYRK,HIPK,HIPK2,HIPK2
NTRK3_824_836,CMGC,DYRK,HIPK,HIPK4,HIPK4
NTRK3_824_836,CMGC,DYRK,HIPK,HIPK1,HIPK1
NTRK3_824_836,CMGC,DYRK,PRP4,PRP4,PRPF4B
NTRK3_824_836,TKL,IRAK,NA,IRAK1,IRAK1
NTRK3_824_836,TKL,IRAK,NA,IRAK2,IRAK2
NTRK3_824_836,TKL,IRAK,NA,IRAK3,IRAK3
NTRK3_824_836,TKL,IRAK,NA,IRAK4,IRAK4
NTRK3_824_836,AGC,PDK1,NA,PDK1,PDPK1
P53_12_24,OTHER,BUD32,NA,PRPK,TP53RK
P53_12_24,CMGC,CDK,CCRK,CCRK,CCRK
P53_12_24,CMGC,CDK,CDC2,CDC2,CDC2
P53_12_24,CMGC,CDK,CDC2,CDK2,CDK2
P53_12_24,CMGC,CDK,CDC2,CDK3,CDK3
P53_12_24,CMGC,CDK,CDK10,CDK10,CDK10
P53_12_24,CMGC,CDK,CDK4,CDK4,CDK4
P53_12_24,CMGC,CDK,CDK4,CDK6,CDK6
P53_12_24,CMGC,CDK,CDK5,CDK5,CDK5
P53_12_24,CMGC,CDK,CDK7,CDK7,CDK7
P53_12_24,CMGC,CDK,CDK8,CDK8,CDK8
P53_12_24,CMGC,CDK,CDK8,CDK11,CDC2L6
P53_12_24,CMGC,CDK,CDK9,CDK9,CDK9
P53_12_24,CMGC,CDK,CRK7,CHED,CDC2L5
P53_12_24,CMGC,CDK,CRK7,CRK7,CRKRS
P53_12_24,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
P53_12_24,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
P53_12_24,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
P53_12_24,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
P53_12_24,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
P53_12_24,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
P53_12_24,CMGC,CDK,CDK11,CDK11B,CDK11B
P53_12_24,CK1,CK1,CK1-A,CK1A,CSNK1A1
P53_12_24,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
P53_12_24,CK1,CK1,CK1-D,CK1D,CSNK1D
P53_12_24,CK1,CK1,CK1-D,CK1E,CSNK1E
P53_12_24,CK1,CK1,CK1-G,CK1G2,CSNK1G2
P53_12_24,CK1,CK1,CK1-G,CK1G3,CSNK1G3
P53_12_24,CK1,CK1,CK1-G,CK1G1,CSNK1G1
P53_12_24,CAMK,DAPK,DAPK,DAPK1,DAPK1
P53_12_24,CAMK,DAPK,DAPK,DAPK3,DAPK3
P53_12_24,CAMK,DAPK,DAPK,DAPK2,DAPK2
P53_12_24,CAMK,DAPK,DRAK,DRAK2,STK17B
P53_12_24,CAMK,DAPK,DRAK,DRAK1,STK17A
P53_12_24,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
P53_12_24,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
P53_12_24,CMGC,DYRK,DYRK2,DYRK3,DYRK3
P53_12_24,CMGC,DYRK,DYRK2,DYRK2,DYRK2
P53_12_24,CMGC,DYRK,DYRK2,DYRK4,DYRK4
P53_12_24,CMGC,DYRK,HIPK,HIPK3,HIPK3
P53_12_24,CMGC,DYRK,HIPK,HIPK2,HIPK2
P53_12_24,CMGC,DYRK,HIPK,HIPK4,HIPK4
P53_12_24,CMGC,DYRK,HIPK,HIPK1,HIPK1
P53_12_24,CMGC,DYRK,PRP4,PRP4,PRPF4B
P53_12_24,OTHER,IKK,NA,IKKA,CHUK
P53_12_24,OTHER,IKK,NA,IKKB,IKBKB
P53_12_24,OTHER,IKK,NA,IKKE,IKBKE
P53_12_24,OTHER,IKK,NA,TBK1,TBK1
P53_12_24,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3,MAPKAPK3
P53_12_24,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5,MAPKAPK5
P53_12_24,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2,MAPKAPK2
P53_12_24,CAMK,MAPKAPK,MNK,MNK2,MKNK2
P53_12_24,CAMK,MAPKAPK,MNK,MNK1,MKNK1
P53_12_24,TKL,MLK,HH498,HH498,TNNI3K
P53_12_24,TKL,MLK,ILK,ILK,ILK
P53_12_24,TKL,MLK,LZK,DLK,MAP3K12
P53_12_24,TKL,MLK,LZK,LZK,MAP3K13
P53_12_24,TKL,MLK,MLK,MLK1,MAP3K9
P53_12_24,TKL,MLK,MLK,MLK2,MAP3K10
P53_12_24,TKL,MLK,MLK,MLK3,MAP3K11
P53_12_24,TKL,MLK,MLK,MLK4,KIAA1804
P53_12_24,TKL,MLK,TAK1,TAK1,MAP3K7
P53_12_24,TKL,MLK,ZAK,ZAK,ZAK
P53_12_24,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
P53_12_24,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
P53_12_24,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
P53_12_24,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
P53_12_24,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
P53_12_24,OTHER,PEK,GCN2,GCN2,EIF2AK4
P53_12_24,OTHER,PEK,HRI,HRI,EIF2AK1
P53_12_24,OTHER,PEK,PEK,PEK,EIF2AK3
P53_12_24,OTHER,PEK,PKR,PKR,EIF2AK2
P53_12_24,CAMK,PHK,NA,PHKG1,PHKG1
P53_12_24,CAMK,PHK,NA,PHKG2,PHKG2
P53_12_24,OTHER,PLK,PLK1,PLK1,PLK1
P53_12_24,OTHER,PLK,PLK2,PLK3,PLK3
P53_12_24,OTHER,PLK,PLK2,PLK2,PLK2
P53_12_24,OTHER,PLK,SAK,PLK4,PLK4
P53_12_24,CAMK,RAD53,NA,CHK2,CHEK2
P53_12_24,OTHER,TTK,NA,TTK,TTK
P53_308_323,OTHER,AUR,NA,AURA,AURKA
P53_308_323,OTHER,AUR,NA,AURC,AURKC
P53_308_323,OTHER,AUR,NA,AURB,AURKB
P53_308_323,CAMK,CAMK1,NA,CAMK4,CAMK4
P53_308_323,CAMK,CAMK1,NA,CAMK1A,CAMK1
P53_308_323,CAMK,CAMK1,NA,CAMK1D,CAMK1D
P53_308_323,CAMK,CAMK1,NA,CAMK1G,CAMK1G
P53_308_323,CAMK,CAMK1,NA,CAMK1B,PNCK
P53_308_323,CMGC,CDK,CCRK,CCRK,CCRK
P53_308_323,CMGC,CDK,CDC2,CDC2,CDC2
P53_308_323,CMGC,CDK,CDC2,CDK2,CDK2
P53_308_323,CMGC,CDK,CDC2,CDK3,CDK3
P53_308_323,CMGC,CDK,CDK10,CDK10,CDK10
P53_308_323,CMGC,CDK,CDK4,CDK4,CDK4
P53_308_323,CMGC,CDK,CDK4,CDK6,CDK6
P53_308_323,CMGC,CDK,CDK5,CDK5,CDK5
P53_308_323,CMGC,CDK,CDK7,CDK7,CDK7
P53_308_323,CMGC,CDK,CDK8,CDK8,CDK8
P53_308_323,CMGC,CDK,CDK8,CDK11,CDC2L6
P53_308_323,CMGC,CDK,CDK9,CDK9,CDK9
P53_308_323,CMGC,CDK,CRK7,CHED,CDC2L5
P53_308_323,CMGC,CDK,CRK7,CRK7,CRKRS
P53_308_323,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
P53_308_323,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
P53_308_323,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
P53_308_323,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
P53_308_323,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
P53_308_323,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
P53_308_323,CMGC,CDK,CDK11,CDK11B,CDK11B
P53_308_323,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
P53_308_323,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
P53_308_323,CMGC,DYRK,DYRK2,DYRK3,DYRK3
P53_308_323,CMGC,DYRK,DYRK2,DYRK2,DYRK2
P53_308_323,CMGC,DYRK,DYRK2,DYRK4,DYRK4
P53_308_323,CMGC,DYRK,HIPK,HIPK3,HIPK3
P53_308_323,CMGC,DYRK,HIPK,HIPK2,HIPK2
P53_308_323,CMGC,DYRK,HIPK,HIPK4,HIPK4
P53_308_323,CMGC,DYRK,HIPK,HIPK1,HIPK1
P53_308_323,CMGC,DYRK,PRP4,PRP4,PRPF4B
P53_308_323,OTHER,IKK,NA,IKKA,CHUK
P53_308_323,OTHER,IKK,NA,IKKB,IKBKB
P53_308_323,OTHER,IKK,NA,IKKE,IKBKE
P53_308_323,OTHER,IKK,NA,TBK1,TBK1
P53_308_323,OTHER,PLK,PLK1,PLK1,PLK1
P53_308_323,OTHER,PLK,PLK2,PLK3,PLK3
P53_308_323,OTHER,PLK,PLK2,PLK2,PLK2
P53_308_323,OTHER,PLK,SAK,PLK4,PLK4
P53_308_323,STE,STE7,MAP2K(MEK1),MAP2K1,MAP2K1
P53_308_323,STE,STE7,MAP2K(MEK1),MAP2K2,MAP2K2
P53_308_323,STE,STE7,MAP2K(MEK3),MAP2K3,MAP2K3
P53_308_323,STE,STE7,MAP2K(MEK3),MAP2K6,MAP2K6
P53_308_323,STE,STE7,MAP2K(MEK4),MAP2K4,MAP2K4
P53_308_323,STE,STE7,MAP2K(MEK5),MAP2K5,MAP2K5
P53_308_323,STE,STE7,MAP2K(MEK7),MAP2K7,MAP2K7
PDE5A_95_107,CMGC,CDK,CCRK,CCRK,CCRK
PDE5A_95_107,CMGC,CDK,CDC2,CDC2,CDC2
PDE5A_95_107,CMGC,CDK,CDC2,CDK2,CDK2
PDE5A_95_107,CMGC,CDK,CDC2,CDK3,CDK3
PDE5A_95_107,CMGC,CDK,CDK10,CDK10,CDK10
PDE5A_95_107,CMGC,CDK,CDK4,CDK4,CDK4
PDE5A_95_107,CMGC,CDK,CDK4,CDK6,CDK6
PDE5A_95_107,CMGC,CDK,CDK5,CDK5,CDK5
PDE5A_95_107,CMGC,CDK,CDK7,CDK7,CDK7
PDE5A_95_107,CMGC,CDK,CDK8,CDK8,CDK8
PDE5A_95_107,CMGC,CDK,CDK8,CDK11,CDC2L6
PDE5A_95_107,CMGC,CDK,CDK9,CDK9,CDK9
PDE5A_95_107,CMGC,CDK,CRK7,CHED,CDC2L5
PDE5A_95_107,CMGC,CDK,CRK7,CRK7,CRKRS
PDE5A_95_107,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
PDE5A_95_107,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
PDE5A_95_107,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
PDE5A_95_107,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
PDE5A_95_107,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
PDE5A_95_107,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
PDE5A_95_107,CMGC,CDK,CDK11,CDK11B,CDK11B
PDE5A_95_107,AGC,DMPK,CRIK,CRIK,CIT
PDE5A_95_107,AGC,DMPK,GEK,DMPK1,DMPK
PDE5A_95_107,AGC,DMPK,GEK,MRCKA,CDC42BPA
PDE5A_95_107,AGC,DMPK,GEK,MRCKB,CDC42BPB
PDE5A_95_107,AGC,DMPK,GEK,DMPK2,CDC42BPG
PDE5A_95_107,AGC,DMPK,ROCK,ROCK1,ROCK1
PDE5A_95_107,AGC,DMPK,ROCK,ROCK2,ROCK2
PDE5A_95_107,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
PDE5A_95_107,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
PDE5A_95_107,CMGC,DYRK,DYRK2,DYRK3,DYRK3
PDE5A_95_107,CMGC,DYRK,DYRK2,DYRK2,DYRK2
PDE5A_95_107,CMGC,DYRK,DYRK2,DYRK4,DYRK4
PDE5A_95_107,CMGC,DYRK,HIPK,HIPK3,HIPK3
